ccode,cname,year,ccodealp,cname_year,ccodealp_year,ccodecow,ccodewb,version,ajr_settmort,al_ethnic,al_language,al_religion,arda_bagenpct,arda_bugenpct,arda_chgenpct,arda_cogenpct,arda_higenpct,arda_isgenpct,arda_jagenpct,arda_jdgenpct,arda_norelpct,arda_otgenpct,arda_shgenpct,arda_sigenpct,arda_sygenpct,arda_tagenpct,arda_zogenpct,bci_bci,biu_girel,biu_offrel,biu_offres,bl_asy25f,bl_asy25m,bl_asy25mf,bl_lh_25mf,bl_lp_25mf,bl_ls_25mf,bl_lu_25mf,bmr_dem,bmr_demdur,ccp_cc,ccp_childwrk,ccp_equal,ccp_freerel,ccp_slave,ccp_strike,chga_demo,ciri_assn,ciri_dommov,ciri_formov,ciri_injud,ciri_physint,ciri_polpris,ciri_relfre_new,ciri_speech,ciri_tort,cpds_enps,cpds_enpv,cpds_la,cpds_lall,cpds_lcom,cpds_lcon,cpds_le,cpds_lfe,cpds_lg,cpds_ll,cpds_lls,cpds_lmo,cpds_lnl,cpds_lo,cpds_lp,cpds_lpc,cpds_lpen,cpds_lper,cpds_lr,cpds_lreg,cpds_lrel,cpds_ls,cpds_tg,cpds_vt,cspf_sfi,cspv_civviol,cspv_civwar,cspv_ethviol,cspv_ethwar,cspv_intviol,cspv_intwar,diat_ti,dpi_cemo,dpi_checks,dpi_cl,dpi_dhondt,dpi_gf,dpi_gprlc1,dpi_gpvs1,dpi_gvs,dpi_plurality,dpi_polariz,dpi_pr,dpi_pvfr,dpi_system,dpi_tf,dpi_thresh,dpi_vslop1,dr_eg,dr_ig,el_gunn1,ffp_ext,ffp_fsi,ffp_hf,ffp_hr,ffp_ps,ffp_ref,ffp_sec,ffp_sl,ffp_ued,fh_aor,fh_cl,fh_ep,fh_feb,fh_fog,fh_ipolity2,fh_pair,fh_pr,fh_rol,fh_status,fi_ftradeint,fi_index,gd_ptsa,gle_cgdpc,gle_exp,gle_gdp,gle_imp,gle_pop,gle_rgdpc,gle_trade,gol_enep,gol_est,gol_est_spec,gol_pr,gwf_regimetype,h_j,hf_efiscore,hf_financ,hf_invest,hf_labor,hf_prights,ht_colonial,ht_region,ht_regtype,ht_regtype1,iaep_bp,iaep_cc,iaep_epmf,iaep_es,iaep_osp,iaep_ufs,icrg_qog,ictd_rev,ihme_drbs,ihme_drf,ihme_drm,iiag_be,iiag_edu,iiag_gov,iiag_hd,iiag_he,iiag_inf,iiag_ns,iiag_phr,iiag_rol,iiag_srol,iiag_wel,imf_gdpc,imf_gdpcppp,imf_gdpgr,imf_infl,imf_inflch,imf_inv,imf_nd,imf_nlb,imf_pop,imf_rev,imf_ue,ipu_l_sw,jw_bicameral,lp_lat_abst,lp_legor,mad_gdppc,mad_gdppc1900,nelda_mbbe,nelda_mtop,nelda_oa,nelda_rpae,no_ef,p_autoc,p_democ,p_durable,p_fragment,p_polity2,p_xconst,pwt_hci,pwt_pop,ross_gas_value_2014,ross_oil_value_2014,rsf_pfi,sc_pcov,sc_penagef,sc_penagem,sc_pgen,sc_sickcov,sc_sickdur,sc_skgen,sc_tgen,sc_uecov,sc_uegen,shec_se,ti_cpi,top_top10_income_share,top_top1_income_share,undp_hdi,unna_pop,van_index,vdem_corr,vdem_delibdem,vdem_egaldem,vdem_gender,vdem_libdem,vdem_mecorrpt,vdem_partipdem,vdem_polyarchy,vi_rsg,vi_rsm,vi_udr,vi_wcoord,voh_gti,wbgi_cce,wbgi_gee,wbgi_pve,wbgi_rle,wdi_acel,wdi_acelr,wdi_acelu,wdi_afp,wdi_agedr,wdi_ane,wdi_araland,wdi_area,wdi_armexp,wdi_armimp,wdi_broadb,wdi_co2,wdi_debt,wdi_eduprp,wdi_eduprs,wdi_elerenew,wdi_elprodcoal,wdi_elprodgas,wdi_elprodhyd,wdi_elprodnuc,wdi_elprodoil,wdi_emp,wdi_empagr,wdi_empagrf,wdi_empagrm,wdi_empind,wdi_empindf,wdi_empindm,wdi_empser,wdi_empserf,wdi_empserm,wdi_eneimp,wdi_expedu,wdi_expeduge,wdi_expedup,wdi_expedus,wdi_expedut,wdi_exph,wdi_exphpr,wdi_exphpu,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_forest,wdi_fossil,wdi_gdpagr,wdi_gdpcapcon2010,wdi_gdpcappppcon2011,wdi_gdpind,wdi_gdpser,wdi_gerp,wdi_gerpp,wdi_gers,wdi_gert,wdi_homicides,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_lifexpf,wdi_lifexpm,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_poprul,wdi_popurb,wdi_refasy,wdi_refori,wdi_semp,wdi_spr,wdi_tacpsr,wdi_taxrev,wdi_tele,wdi_trade,wdi_unempfilo,wdi_unempilo,wdi_unempmilo,wdi_unempyfilo,wdi_unempyilo,wdi_unempymilo,wdi_wip,wef_bct,wef_ci,wef_ct,wef_dtsb,wef_elec,wef_gci,wef_ias,wef_imort,wef_mobile,wef_oc,wef_pr,wef_ptp,wef_ptsb,wef_qes,wef_qoi,wef_qpe,wef_qsri,wef_wlf,who_alc1979,who_alc1999,who_alc2000,wr_regtype
4,"Afghanistan",1976,"AFG","Afghanistan 1976","AFG76",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,177,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,0,0,,0,,,0,,,0,15.72921,16.49407,.1176470588235294,,,,,,,,,,,6,,,,1.1666666,,7,,3,,,2,362.26001,447.60001,15964.49,310.82001,15653,1019.9,758.41998,,,,,2,0,,,,,,0,8,4,2,1,.b,.e,.e,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,737.44763,,,,,,4,7,0,12,,-7,1,,,447085184,0,,,,,,,,,,,,,,,,,12831361,0,.493580299703528,.0262127126367969,.0935052881835356,,.0873406192554693,.7517489452042223,.0399745376233231,.111654881695236,,,,,,,,,,,,,,92.2671042987318,,12.1159207180713,652860,,230000000,,.154787205500433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04608694762571,.0015652173844991,,,,,,,,,34.2922592163086,.224399998784065,11.9362201690674,1.22264003753662,,,,39.5853902439024,40.409,38.801,45.4477968153234,52.0109773144691,2.54122587020754,19.6677679747572,85.971,14.029,,,,,,,.173345275,28.0869566604915,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,10
4,"Afghanistan",1977,"AFG","Afghanistan 1977","AFG77",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,178,2,2,1,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,0,0,,0,,,0,,,0,15.56231,16.57165,.1176470588235294,,,,,,,,,,,6,,,,1.5833333,,6,,3,,,4,349.79001,604.34003,14712.78,327.23001,15892,925.79999,931.57001,,,,,2,0,,,,,,0,8,4,2,1,.b,.e,.e,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,669.27087,,,,,,4,7,0,13,,-7,1,,,527678720,0,,,,,,,,,,,,,,,,,13056499,0,.493580299703528,.0162384618397612,.09257841074004,,.0899059217162625,.7517489452042223,.0392979786460981,.10679354703033,,,,,,,,,,,,,,93.088379622693,,12.1159207180713,652860,,75000000,,.182963615640528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01147473556355,-.0081264106028566,,,,,,,,,35.1228408813477,.282999992370605,12.7769603729248,1.35827004909515,,,,40.1198536585366,40.945,39.334,45.6787345864232,51.7897556525185,2.53150976105828,20.0158349416414,85.51300000000001,14.487,,,,,,,.170317758,26.4860798295929,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,10
4,"Afghanistan",1978,"AFG","Afghanistan 1978","AFG78",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,179,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,,0,1,,,,,0,0,,0,,,0,,,0,15.39541,16.71764,.1176470588235294,,,,,,,,,,,7,,,,2.5,,7,,3,,,4,393.92999,646.70001,15650.07,310.29001,16064,974.22998,956.97998,,,,,2,0,,,,,,0,8,19,99,1,0,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,704.15887,,,,,,4,,,0,,0,,,,471401888,0,,,,,,,,,,,,,,,,,13222547,0,.542884342655154,.0106136874216748,.0951172383286661,.195904540352295,.0567273023580647,.7517489452042223,.032910593144397,.0872128748007173,,,,,,,,,,,,,,93.6883939137488,,12.1159207180713,652860,,281000000,,.163159570965847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6260108947754,,13.4486303329468,1.74661004543304,,,,40.6768292682927,41.503,39.89,45.8645867940842,51.6293196403554,2.50609356556039,20.2765278926569,85.042,14.958,,,,,,,.191672518,24.7138040330125,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,10
4,"Afghanistan",1979,"AFG","Afghanistan 1979","AFG79",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,180,2,2,2,2,98,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,,0,1,,,,,0,0,,0,,,0,,,0,15.72921,16.97995,.1176470588235294,,,,,,,,,,,7,,,,.3988471,,7,,3,,,5,417.60001,560.52002,15377.64,493.51999,16128,953.46997,1054.05,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,688.81891,,,,,,4,,,0,,,,,,419616960,0,,,,,,,,,,,,,,,,,13283279,0,.530191606898872,.0072128115031832,.130938932081038,.176997907626223,.0533651497639662,.7517489452042223,.0220564228908854,.084963050972818,,,,,,,,,,,,,,93.93240148818511,,12.1159207180713,652860,,362000000,,.168376670540656,,,,,,,,,,,,,,,,,,,,,1.73397994041443,,43.5936889648438,21.3123092651367,24.0793590545654,,,,,.0324504958728158,,,,,,,,,,,,1.88179004192352,,,,41.2588048780488,42.086,40.471,45.9691831818494,51.5643591440248,2.46645767412569,20.3821569708666,84.565,15.435,,,,,,,.190840731,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,9
4,"Afghanistan",1980,"AFG","Afghanistan 1980","AFG80",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,.0005,.0002,.0004,0,.0043,.9695,0,0,.0067,.0157,0,.0002,0,0,.0022,,,,,.17026795,1.4930817,.78496581,3,6.8000002,1.1,89,0,181,2,2,1,1,98,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,,0,1,,,,,0,0,,0,,,0,,,0,14.7887,16.81652,.1176470588235294,,,,,,,,,,,7,,,,.3988471,,7,,3,,,5,456.34,620.52002,15337.9,738.41998,16063,954.85999,1358.9399,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,16.27584059775841,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,689.97467,,,,,,4,,,0,,,,,,561915648,0,,,,,,,,,,,,,,,,,13211412,,.5280094574937611,.00856315193249,.126990636451008,.21554783595725,.052247174305606,.5979796089678233,.0262653026528119,.0860952794673744,,,,,,,,,,,,,,93.64624765330341,,12.1159207180713,652860,,355000000,,.132858608266526,,0,,,,,,,,,,,,,,,,,,,1.83639001846313,,47.2920188903809,21.5063896179199,19.5690097808838,,,,,.247135743279599,,,,,,,,,44.7743797302246,.256069988012314,16.9421405792236,,,,,41.875243902439,42.705,41.085,45.9448822760838,51.640556536389,2.41456118752722,20.2928192874429,84.319,15.681,,,,,,,.195744737,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1981,"AFG","Afghanistan 1981","AFG81",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,182,2,2,1,1,98,3,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,18,0,1,,,0,3,0,0,,0,,,0,0,,0,16.4053,17.37222,.1176470588235294,,,,,,,,,,,7,,,,.3988471,,7,,3,,,5,552.63,614.54999,16770.32,709.01001,15862,1057.26,1323.5601,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,17.31184668989547,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,763.55756,,,,,,4,,,0,,,,,,881582272,0,,,,,,,,,,,,,,,,,12996923,,.5280094574937611,.0108254662915383,.127178143953047,.225243695434929,.0534385900378379,.5979796089678233,.0263434982005466,.086908517104777,,,,,,,,,,,,,,94.74081582875159,,12.1159207180713,652860,,385000000,,.151972881166886,,0,,,,,,,,,,,,,,,,,,,1.90443003177643,,42.3099594116211,24.5364894866943,20.8282299041748,,,,,.005174215982803,,,,,,,,,48.5433502197266,.286489993333817,19.5852394104004,,,,,42.5336097560976,43.369,41.738,46.2173836371723,51.3503035172332,2.43231284559452,19.9950280305119,84.06999999999999,15.93,,,,,,,.244527294,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1982,"AFG","Afghanistan 1982","AFG82",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,183,2,2,1,1,98,3,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,18,0,1,,,0,3,0,0,,0,,,0,0,,0,16.95149,17.64421,.1176470588235294,,,,,,,,,,,,,,,,,,,,,,5,639.29999,706.26001,17924.109,217.82001,15549,1152.75,924.08002,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,18.73563218390805,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,832.64661,,,,,,4,,,0,,,,,,887993344,0,,,,,,,,,,,,,,,,,12667001,,.5280094574937611,.0106909868404435,.126927007521263,.225243695434929,.0575124132083415,.5979796089678233,.026200890065783,.0855652068359893,,,,,,,,,,,,,,95.62039013468881,,12.1159207180713,652860,,298000000,,.164803882774775,,0,,,,,,,,,,,,,,,,,,,1.73198997974396,,42.8238296508789,22.4956302642822,24.1637897491455,,,,,,,,,,,,,,17.6810894012451,.276989996433258,10.7739696502686,1.74412000179291,,,,43.2359024390244,44.08,42.432,46.4547287395061,51.1194154817644,2.42585577872953,19.5289112520295,83.818,16.182,,,,,,,.221615523,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1983,"AFG","Afghanistan 1983","AFG83",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,184,2,2,1,1,98,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,15,0,1,,,0,3,0,0,,0,,,0,0,,0,17.45219,17.9982,.1176470588235294,,,,,,,,,,,7,,,,.3988471,,7,,3,,,5,688.52002,723.52002,18125.359,190.48,15177,1194.27,914,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,19.82558139534884,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,862.54767,,,,,,4,,,0,,,,,,814764160,0,,,,,,,,,,,,,,,,,12279095,,.5280094574937611,.0107244061047376,.126981732184069,.225243695434929,.0575463168150634,.5979796089678233,.0262553050843054,.0859227394408991,,,,,,,,,,,,,,96.3107095791176,,12.1159207180713,652860,,239000000,,.203635581728026,,,,,,,,,,,,,,,,,,,,,,,44.0115203857422,23.0634708404541,21.9705791473389,,,,,,,,,,,,,,,,,,,,,43.9800975609756,44.837,43.164,46.6690891932365,50.9396559232026,2.39125488356093,18.9769154183133,83.563,16.437,,,,,,,.23689079,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1984,"AFG","Afghanistan 1984","AFG84",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,185,2,2,1,1,98,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,18,0,1,,,0,3,0,0,,0,,,0,0,,0,18.16528,18.19261,.1176470588235294,,,,,,,,,,,7,,,,.3988471,,7,,3,,,4,701.13,709.31,17363.84,204.78999,14814,1172.12,914.09998,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,25.34738890548199,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,846.74506,,,,,,4,,,0,,,,,,795973056,0,,,,,,,,,,,,,,,,,11912510,,.5280094574937611,.0108789980606202,.127205841424959,.225243695434929,.0577194976156039,.5979796089678233,.026408361414901,.0873009516180637,,,,,,,,,,,,,,96.9845963669304,,12.1159207180713,652860,,380000000,,.234987712825851,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6511306762695,.780849993228912,12.6788196563721,,,,,44.7621951219512,45.636,43.93,46.9120615184631,50.7653907180267,2.32254776351019,18.4528306221855,83.304,16.696,,,,,,,.253074753,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1985,"AFG","Afghanistan 1985","AFG85",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,.0006,.0002,.0005,0,.0055,.9711,0,0,.0057,.0092,0,.0002,0,0,.0067,,,,,.28280354,1.9782921,1.1577543,4.4968467,9.1757631,1.7097169,84.617676,0,186,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,18,0,1,,,0,3,0,0,,0,,,0,0,,0,18.66599,18.20826,.1176470588235294,,,,,,,,,,,7,,,,.3988471,,7,,3,,,5,698.47998,689.97998,16455.48,258.72,14519,1133.38,948.70001,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,30.57943344270002,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,818.95044,,,,,,4,,,0,,,,,,798312896,0,,,,,,,,,,,,,,,,,11630498,,.5280094574937611,.0107872218549475,.12716797561203,.225243695434929,.0576773070464919,.5979796089678233,.026365958604585,.086971340549312,,,,,,,,,,,,,,97.90473471170159,,12.1159207180713,652860,,165000000,,.297827727116494,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6951808929443,1.06377995014191,13.4631299972534,,,,,45.5792195121951,46.473,44.728,47.2591561607563,50.5293620921578,2.21148174708586,18.048356462335,83.042,16.958,,,,,,,.268887691,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1986,"AFG","Afghanistan 1986","AFG86",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,187,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,18,0,1,,,0,3,0,0,,0,,,0,0,,0,19.54598,18.6695,.1176470588235294,,,,,,,,,,,7,,,,.3988471,,7,,3,,,5,765.35999,847.31,17374.83,328.32001,14300,1215.02,1175.63,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,35.41222980937347,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,877.664,,,,,,4,,,0,,,,,,714395008,0,,,,,,,,,,,,,,,,,11438949,,.526226437055628,.0107872218549475,.126067901085925,.225243695434929,.0576773070464919,.5979796089678233,.026365958604585,.086971340549312,,,,,,,,,,,,,,98.70624722628401,,12.1159207180713,652860,,299000000,,.270891120891651,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6947593688965,1.13725996017456,12.4384202957153,2.20429992675781,,,,46.4276585365854,47.345,45.554,47.4295970508164,50.325544061089,2.24485888809461,17.7695692797843,82.777,17.223,,,,,,,.284130285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1987,"AFG","Afghanistan 1987","AFG87",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,188,,,,,,,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,18,0,1,,,0,3,0,0,,0,,,0,0,,0,20.26755,19.0001,.1176470588235294,,,,,,,,,,,7,,,,.3988471,,7,,3,,,4,651.21997,905.40997,14231.26,444.91,14165,1004.68,1350.3199,,,,,5,0,,,,,,0,8,20,99,1,.b,.e,.e,0,1,,40.99753083986214,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3666667,2,725.70172,,,,,,4,,,0,,,,,,458332832,0,,,,,,,,,,,,,,,,,11337932,,.526226437055628,.0106759538126413,.125964215296065,.225243695434929,.057623657925861,.5979796089678233,.0280468618007025,.0864900362157805,,,,,,,,,,,,,,99.0688410380731,,12.1159207180713,652860,,575000000,,.271611659148617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74343001842499,,,,47.2965609756098,48.239,46.399,47.4972139297687,50.2338786313999,2.26890743883143,17.6190316453757,82.509,17.491,,,,,,,.298288718,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1988,"AFG","Afghanistan 1988","AFG88",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,189,,,,,,,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,18,0,1,,,0,3,,0,,0,,,0,0,,0,20.98064,19.39976,.1176470588235294,,,,,,,,,,,6,,,,2.0373073,,6,,3,,,4,608.65002,718.65997,12856.37,311.41,14162,907.81,1030.0601,,,,,5,0,,,,,,0,8,20,99,1,1,1,1,0,1,,38.72043702051193,,,,,,,,,,,,,,,,,,,,,,,,,,,1,.3666667,2,655.56171,,1,1,1,0,4,,,0,,,,,,404067648,0,,,,,,,,,,,,,,,,,11375768,,.526226437055628,.0117808408877448,.127539806903096,.220325958062315,.0580638796015137,.5979796089678233,.0290281547023631,.0949842319485795,,,,,,,,,,,,,,99.2902428684535,,12.1159207180713,652860,,1065000000,,.248472561210195,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4993705749512,1.23530995845795,13.5438804626465,,,,,48.1704634146341,49.138,47.249,47.5446083524942,50.1780712194764,2.27732042802945,17.6774316086144,82.237,17.763,,,,,,,.30871638,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1989,"AFG","Afghanistan 1989","AFG89",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,190,,,,,,,0,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,19,0,1,,,.90353125,3,,0,,0,,,0,.90353125,,0,21.42737,19.56204,.1176470588235294,,,,,,,,,,,7,,,,.5,,7,,3,,,4,616.21997,599.20001,12705.77,337.70001,14346,885.66998,936.90997,,,,,5,0,,,,,,0,8,20,99,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,.3666667,2,639.75226,,,,,,4,8,0,0,,-8,2,,,270760960,0,,,,,,,,,,,,,,,,,11608351,,.524849949182651,.0130459967403255,.127739180735904,.234497600458377,.0587450643875225,.5979796089678233,.0291461061032825,.0960055128921318,,,,,,,,,,,,,,99.7900082680322,,12.1159207180713,652860,,2176000000,,.235694613397337,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1845703125,,13.0111999511719,,,,,49.0313658536585,50.024,48.086,47.6863427882518,50.0525531115866,2.26110410016159,18.0400223631406,81.962,18.038,,,,,,,.312073045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1990,"AFG","Afghanistan 1990","AFG90",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,.0008,.0003,.0004,0,.0048,.9709,0,0,.0065,.0083,0,.0002,0,0,.0077,,,,,.42108408,2.5043197,1.4851053,5.5542378,11.153243,2.5918539,80.700661,0,191,2,2,1,1,2,1,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,16,0,1,,,.90353125,3,,0,,0,,,0,.90353125,,0,22.14046,20.00035,.1176470588235294,,,,,,,,,,,7,,,,.5,,7,,3,,,4,604,626.70001,12332.09,325.67999,14754,835.84998,952.38,,,,,5,0,,,,,,0,8,19,99,1,1,1,1,0,1,,,1507,1559.5,1457.2,,,,,,,,,,,,,,,,,,,,,,,,1,.3666667,2,604.04901,,,,,,4,8,0,1,,-8,2,,,388227360,0,,,,,,,,,,,,,,,,.29499999,12067570,,.5188475794686011,.0140214096857264,.111343420191198,.19683456242094,.0559881066248322,.5979796089678233,.0295723898598669,.0982487000955847,,,,,,,,,,,,,1.78684756957923,101.018259850238,,12.1159207180713,652860,,1900000000,,.213449805430825,,,,67.7304964539007,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06782464846981,,,,,,,30.0911502838135,,11.2228298187256,2.27316999435425,,0,15.8223503823238,49.8578048780488,50.874,48.89,48.0414420177655,49.7467245386075,2.21183344362703,18.7622369267531,81.684,18.316,50,6339095,,,,,.308579017,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,0,,9
4,"Afghanistan",1991,"AFG","Afghanistan 1991","AFG91",700,4,"QoGBasTSJan18",4.5400982,.7693445845406846,.6141462,.2716839,,,,,,,,,,,,,,,,,,,,,,,,,,,0,192,2,2,1,1,2,1,0,0,0,2,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,14,0,1,,,.90353125,3,,0,,0,,,0,.90353125,,0,22.64117,20.26357,.1176470588235294,,,,,,,,,,,7,,,,.5,,7,,3,,,4,622.31,574.97998,12810.61,338.28,15403,831.70001,913.27002,,,,,5,0,,,,,,0,8,19,99,1,1,1,1,0,1,,,1502,1549.9,1456.5,,,,,,,,,,,,,,,,,,,,,,,,1,.3666667,2,600.5932,,,,,,4,8,0,2,,-8,2,,,448118944,0,,,,,,,,,,,,,,,,.30000001,12789374,,.516057603555969,.0138212901536663,.109093077210004,.189996260692929,.0496025199855689,.5979796089678233,.0292198470229955,.0970524499977454,,,,,,,,,,,,,1.30465111020011,100.96564733016,,12.1159207180713,652860,,1438000000,,.187672723698956,,,,67.98029556650251,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06782464846981,,,,,,,28.6841506958008,,16.3062992095947,,,,15.6524502217617,50.627756097561,51.667,49.638,48.0147121014507,49.7597481601985,2.2255397383508,19.9026697913795,81.40300000000001,18.597,38,6306301,,,,,.293370392,,1.76400005817413,1.20700001716614,1.10399997234344,3.3510000705719,2.62299990653992,2.47199988365173,,,,,,,,,,,,,,,,,,,,,0,,9
